"plugin","extension point","is aggregated contract","partNo","verification result ","must exist: ?@id ","must exist: ?@name ","must exist: ?count/@value ","?count/@value.null net.java.treaty.Operator$REGEX@16244b4(\d)*|\*|\?|\+|\! ","?@class java#implements org.eclipse.ui.IWorkbenchPropertyPage  ","variable ?@id ","variable ?@name ","variable ?count/@value ","variable ?@class "
"    org.eclipse.datatools.connectivity.sqm.core.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.SchemaFilterPropertyPage ","%DEFAULT_SCHEMA_FILTER_PROPERTY_PAGE_NAME ","? ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.SchemaFilterPropertyPage            "
"    org.eclipse.datatools.connectivity.sqm.core.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.DefaultTableFilterPropertyPage ","%DEFAULT_TABLE_FILTER_PROPERTY_PAGE_NAME ","? ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.DefaultTableFilterPropertyPage            "
"    org.eclipse.datatools.connectivity.sqm.core.ui","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.DefaultSPFilterPropertyPage ","%DEFAULT_STORED_PROCEDURE_FILTER_PROPERTY_PAGE_NAME ","? ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.DefaultSPFilterPropertyPage            "
"    org.eclipse.datatools.connectivity.sqm.core.ui","anonymous",TRUE,4,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.FilterNodeFilterPropertyPage ","%FILTER_SETTINGS_PROPERTY_PAGE_NAME ","? ","org.eclipse.datatools.connectivity.sqm.core.internal.ui.explorer.filter.FilterNodeFilterPropertyPage            "
"    org.eclipse.datatools.connectivity.apache.derby.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.db.derby.profileProperties ","%DERBY_EMBEDDED_DB_PROPERTY_PAGE_NAME ","? ","org.eclipse.datatools.connectivity.apache.derby.internal.ui.connection.DerbyEmbeddedDBPropertyPage            "
"    org.eclipse.datatools.connectivity.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.internal.ui.properties.ProfileGeneralPropertyPage ","%Extension.PropertyPage.General.Name ","? ","org.eclipse.datatools.connectivity.internal.ui.wizards.CPPropetyPage            "
"    org.eclipse.datatools.connectivity.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.connectivity.internal.ui.properties.ProfileVersionPropertyPage ","%Extension.PropertyPage.Version.Name ","? ","org.eclipse.datatools.connectivity.internal.ui.wizards.CPVersionPropertyPage            "
"    org.eclipse.jst.j2ee.ejb.annotations.xdoclet","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","XDocletPropertiesPage ","%XDocletPropertiesPage.name ","? ","org.eclipse.jst.j2ee.ejb.annotations.internal.xdoclet.ui.XDocletPreferencePage            "
"    org.eclipse.jst.j2ee.ejb.annotations.xdoclet","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","XDocletEJBPropertiesPage ","%XDocletEJBPropertiesPage.name ","? ","org.eclipse.jst.j2ee.ejb.annotations.internal.xdoclet.ui.XDocletEJBPreferencePage            "
"    org.eclipse.jst.j2ee.ejb.annotations.xdoclet","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","XDocletWebPropertiesPage ","%XDocletWebPropertiesPage.name ","? ","org.eclipse.jst.j2ee.ejb.annotations.internal.xdoclet.ui.XDocletWebPreferencePage            "
"    org.eclipse.team.svn.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.team.svn.ui.info.LocalInfoPage ","%LocalInfoPage.name ","? ","org.eclipse.team.svn.ui.info.LocalInfoPage            "
"    org.eclipse.datatools.enablement.sybase.ase.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","com.sybase.stf.servers.jdbc.ase2.profileProperties ","%profile.ase.properties ","? ","org.eclipse.datatools.enablement.sybase.ase.internal.ui.connection.ASEDBPropertyPage            "
"    org.eclipse.datatools.enablement.ibm.db2.zseries.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.enablement.ibm.db2.zseries.profileProperties ","%profile.db2.zseries.properties ","? ","org.eclipse.datatools.enablement.ibm.db2.zseries.internal.ui.ZSeriesDBProfilePropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.newui.Page_head_general ","%page.c.general ","? ","org.eclipse.cdt.ui.newui.Page_head_general            "
"    org.eclipse.cdt.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.indexer ","%CDTIndexerProperty.name ","? ","org.eclipse.cdt.ui.dialogs.IndexerOptionPropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.fileTypes ","%CDTFileTypesProperty.name ","? ","org.eclipse.cdt.internal.ui.preferences.CFileTypesPropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,4,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.cHelp ","%CDTHelpProperty.name ","? ","org.eclipse.cdt.ui.dialogs.CHelpConfigurationPropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,5,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.projectLanguageMappings ","%CDTLanguagesProperty.name ","? ","org.eclipse.cdt.internal.ui.language.ProjectLanguageMappingPropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,6,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.fileLanguageMappings ","%CDTLanguagesProperty.name ","? ","org.eclipse.cdt.internal.ui.language.FileLanguageMappingPropertyPage            "
"    org.eclipse.cdt.ui","anonymous",TRUE,7,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.cdt.ui.propertyPages.CodeFormatterPreferencePage ","%CodeFormatterPreferencePage.name ","? ","org.eclipse.cdt.internal.ui.preferences.CodeFormatterPreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences ","%preference.birt ","? ","org.eclipse.birt.report.designer.ui.preferences.GeneralPreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences.CommentTemplatesPreferencePage ","%preference.commenttemplates ","? ","org.eclipse.birt.report.designer.ui.preferences.CommentTemplatesPreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences.ResourcePreferencePage ","%preference.resource ","? ","org.eclipse.birt.report.designer.ui.preferences.ResourcePreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,4,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences.TemplatePreferencePage ","%preference.template ","? ","org.eclipse.birt.report.designer.ui.preferences.TemplatePreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,5,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences.ElementNamesPreferencePage ","%preference.elementnames ","? ","org.eclipse.birt.report.designer.ui.preferences.ElementNamesPreferencePage            "
"    org.eclipse.birt.report.designer.ui","anonymous",TRUE,6,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.report.designer.ui.preferences.BidiPropertiesPreferencePage ","%preference.bidiproperties ","? ","org.eclipse.birt.report.designer.ui.preferences.BidiPropertiesPreferencePage            "
"    org.eclipse.wst.validation.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","ValidationPropertiesPage ","%VBF_TITLE_PROPERTIES ","? ","org.eclipse.wst.validation.ui.internal.preferences.ValidationPropertyPage            "
"    org.eclipse.ltk.ui.refactoring","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.ltk.ui.refactoring.property.page ","%RefactoringPropertyPage_name ","? ","org.eclipse.ltk.internal.ui.refactoring.history.RefactoringPropertyPage            "
"    org.eclipse.datatools.enablement.oda.xml.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","%oda.data.source.id ","%profile.propertypage.name ","? ","org.eclipse.datatools.enablement.oda.xml.ui.wizards.XMLPropertyPage            "
"    org.eclipse.debug.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.debug.ui.properties.process ","%processPropertyPageName ","? ","org.eclipse.debug.internal.ui.preferences.ProcessPropertyPage            "
"    org.eclipse.debug.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.debug.ui.properties.tablerendering ","%TableRenderingInfo.label ","? ","org.eclipse.debug.internal.ui.views.memory.renderings.TableRenderingPropertiesPage            "
"    org.eclipse.debug.ui","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.debug.ui.properties.defaultLaunchConfigurations ","%DefaultLaunchConfigurationsPropPage.name ","? ","org.eclipse.debug.internal.ui.preferences.RunDebugPropertiesPage            "
"    org.eclipse.mylyn.team.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.mylyn.tasks.ui.properties.pages.project.team ","Commit Template ","? ","org.eclipse.mylyn.internal.team.ui.properties.ProjectTeamPage            "
"    org.eclipse.datatools.enablement.sybase.asa.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.datatools.enablement.sybase.asa.profileProperties ","%profile.asa.properties ","? ","org.eclipse.datatools.enablement.sybase.asa.internal.ui.connection.ASADBPropertyPage            "
"    org.eclipse.jdt.apt.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.jdt.apt.ui.propertyPages.aptPreferences ","%annotationProcessingName ","? ","org.eclipse.jdt.apt.ui.internal.preferences.AptPreferencePage            "
"    org.eclipse.jdt.apt.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.jdt.apt.ui.propertyPages.factoryPathPreferences ","%factoryPathName ","? ","org.eclipse.jdt.apt.ui.internal.preferences.FactoryPathPreferencePage            "
"    org.eclipse.birt.chart.reportitem.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.birt.chart.reportitem.ui.ChartPreferencePage ","%preference.chart ","? ","org.eclipse.birt.chart.reportitem.ui.ChartPreferencePage            "
"    org.eclipse.ui","anonymous",FALSE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.ui.workingSetsPropertyPage ","%PropertyPage.workingSets.name ","? ","org.eclipse.ui.internal.preferences.WorkingSetPropertyPage            "
"    org.eclipse.jst.j2ee.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.jst.j2ee.internal.J2EEDependenciesPage ","%J2EEDependenciesPage.name ","? ","org.eclipse.jst.j2ee.internal.J2EEDependenciesPage            "
"    org.eclipse.jst.j2ee.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","J2EEPropertiesPage ","%Web_Project_Settings ","? ","org.eclipse.jst.j2ee.internal.ui.J2EEPropertiesPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,1,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.internal.ui.preferences.JavaScriptMainPage ","%javaScriptPropertiesPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavaScriptMainPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,2,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.BuildPathsPropertyPage ","%buildPathPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.BuildPathsPropertyPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,3,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.CodeStylePreferencePage ","%codeStylePageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.CodeStylePreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,4,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.ImportOrganizePreferencePage ","%importOrganizePageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.ImportOrganizePreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,5,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.CodeFormatterPreferencePage ","%codeFormatterPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.CodeFormatterPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,6,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.CleanUpPreferencePage ","%cleanUpPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.CleanUpPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,7,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.CodeTemplatePreferencePage ","%codeTemplatePageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.CodeTemplatePreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,8,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.CompliancePreferencePage ","%compliancePageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.CompliancePreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,9,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.ProblemSeveritiesPreferencePage ","%problemSeveritiesPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.ProblemSeveritiesPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,10,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.JavadocProblemsPreferencePage ","%javadocProblemsPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavadocProblemsPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,11,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.JavaBuildPreferencePage ","%builderPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavaBuildPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,12,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.TodoTaskPreferencePage ","%todoPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.TodoTaskPreferencePage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,13,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.SourceAttachmentPage ","%sourceAttachmentPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.SourceAttachmentPropertyPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,14,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.preferences.JavadocConfigurationPropertyPage0 ","%javadocLocationPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavadocConfigurationPropertyPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,15,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.preferences.JavadocConfigurationPropertyPage1 ","%javadocLocationPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavadocConfigurationPropertyPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,16,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.JavaEditorPropertyPage ","%editorPageName ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.JavaEditorPropertyPage            "
"    org.eclipse.wst.jsdt.ui","anonymous",TRUE,17,"SUCCESS ","SUCCESS ","SUCCESS ","FAILURE ","FAILURE ","SUCCESS  ","org.eclipse.wst.jsdt.ui.propertyPages.SaveParticipantPreferencePage ","%editorSaveParticipants ","? ","org.eclipse.wst.jsdt.internal.ui.preferences.SaveParticipantPreferencePage            "
